Posted Date,Type,Description,Amount,Account,Notes,Balance,Raw Description
2024-06-18T05:00:00+00,withdrawal,PREAUTHORIZED WD PAY PLUS ACHTrans FeeTransfer REF#26 491717,-35.00,0617,,2666.22,PREAUTHORIZED WD PAY PLUS ACHTrans FeeTransfer REF#26 491717
2024-06-20T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240620P2 240620 L208877996202,158.28,0617,,2824.50,PREAUTHORIZED CREDIT Square Inc 240620P2 240620 L208877996202
2024-06-20T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240619P2 240620 L208877816510,182.12,0617,,3006.62,PREAUTHORIZED CREDIT Square Inc 240619P2 240620 L208877816510
2024-06-20T05:00:00+00,deposit,PREAUTHORIZED CREDIT NORIDIAN AZUTMT HCCLAIMPMT 896468645*12623260 76~,128.59,0617,,3135.21,PREAUTHORIZED CREDIT NORIDIAN AZUTMT HCCLAIMPMT 896468645*12623260 76~
2024-06-20T05:00:00+00,deposit,PREAUTHORIZED CREDIT AETNA AS01 HCCLAIMPMT 892416501106592*10 66033492\\,274.02,0617,,3409.23,PREAUTHORIZED CREDIT AETNA AS01 HCCLAIMPMT 892416501106592*10 66033492\\
2024-06-20T05:00:00+00,deposit,PREAUTHORIZED CREDIT AETNA AS01 HCCLAIMPMT 882416601103293*10 66033492\\,242.81,0617,,3652.04,PREAUTHORIZED CREDIT AETNA AS01 HCCLAIMPMT 882416601103293*10 66033492\\
2024-06-20T05:00:00+00,deposit,PREAUTHORIZED CREDIT InstaMed FAMILY FIR 240620 021000026255124,148.26,0617,,3800.30,PREAUTHORIZED CREDIT InstaMed FAMILY FIR 240620 021000026255124
2024-06-20T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 1721523L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-1090.56,0617,,2709.74,INTERNET/PHONE TRSFR REF 1721523L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2024-06-21T05:00:00+00,deposit,PREAUTHORIZED CREDIT NORIDIAN AZUTMT HCCLAIMPMT 896473246*12623260 76~,98.08,0617,,2807.82,PREAUTHORIZED CREDIT NORIDIAN AZUTMT HCCLAIMPMT 896473246*12623260 76~
2024-06-21T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240621P2 240621 L208878197733,409.89,0617,,3217.71,PREAUTHORIZED CREDIT Square Inc 240621P2 240621 L208878197733
2024-06-24T05:00:00+00,deposit,PREAUTHORIZED CREDIT HUMANA INS CO HCCLAIMPMT 135170752240620*13 91263473\\,145.26,0617,,3362.97,PREAUTHORIZED CREDIT HUMANA INS CO HCCLAIMPMT 135170752240620*13 91263473\\
2024-06-24T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 1761026L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-628.16,0617,,2734.81,INTERNET/PHONE TRSFR REF 1761026L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2024-06-25T05:00:00+00,deposit,PREAUTHORIZED CREDIT NORIDIAN AZUTMT HCCLAIMPMT 896481020*12623260 76~,50.33,0617,,2785.14,PREAUTHORIZED CREDIT NORIDIAN AZUTMT HCCLAIMPMT 896481020*12623260 76~
2024-06-25T05:00:00+00,deposit,PREAUTHORIZED CREDIT AETNA AS01 HCCLAIMPMT 824172000259448*10 66033492\\,82.53,0617,,2867.67,PREAUTHORIZED CREDIT AETNA AS01 HCCLAIMPMT 824172000259448*10 66033492\\
2024-06-25T05:00:00+00,deposit,PREAUTHORIZED CREDIT AETNA A04 HCCLAIMPMT 824172000259456*10 66033492\\,112.47,0617,,2980.14,PREAUTHORIZED CREDIT AETNA A04 HCCLAIMPMT 824172000259456*10 66033492\\
2024-06-25T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240625P2 240625 L208878732912,97.61,0617,,3077.75,PREAUTHORIZED CREDIT Square Inc 240625P2 240625 L208878732912
2024-06-26T05:00:00+00,deposit,PREAUTHORIZED CREDIT NORIDIAN AZUTMT HCCLAIMPMT 896484980*12623260 76~,219.45,0617,,3297.20,PREAUTHORIZED CREDIT NORIDIAN AZUTMT HCCLAIMPMT 896484980*12623260 76~
2024-06-26T05:00:00+00,deposit,PREAUTHORIZED CREDIT PAY PLUS HCCLAIMPMT 509091585*18607857 90\\,90.78,0617,,3387.98,PREAUTHORIZED CREDIT PAY PLUS HCCLAIMPMT 509091585*18607857 90\\
2024-06-26T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240626P2 240626 L208878892343,105.52,0617,,3493.50,PREAUTHORIZED CREDIT Square Inc 240626P2 240626 L208878892343
2024-06-27T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240627P2 240627 L208879183245,97.67,0617,,3591.17,PREAUTHORIZED CREDIT Square Inc 240627P2 240627 L208879183245
2024-06-27T05:00:00+00,deposit,PREAUTHORIZED CREDIT PGBA TRICARE TR4 HCCLAIMPMT 5467458176TR4*1571 132733*000000000HE ALTH CARE CLAIM PA YMENT/ADVICE 835~,194.06,0617,,3785.23,PREAUTHORIZED CREDIT PGBA TRICARE TR4 HCCLAIMPMT 5467458176TR4*1571 132733*000000000HE ALTH CARE CLAIM PA YMENT/ADVICE 835~
2024-06-27T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 1790032P FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-1010.11,0617,,2775.12,INTERNET/PHONE TRSFR REF 1790032P FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2024-06-27T05:00:00+00,withdrawal,PREAUTHORIZED WD PAY PLUS ACHTrans FeeTransfer REF#27 458206,-8.88,0617,,2766.24,PREAUTHORIZED WD PAY PLUS ACHTrans FeeTransfer REF#27 458206
2024-06-28T05:00:00+00,deposit,PREAUTHORIZED CREDIT NORIDIAN AZUTMT HCCLAIMPMT 896492903*12623260 76~,84.82,0617,,2851.06,PREAUTHORIZED CREDIT NORIDIAN AZUTMT HCCLAIMPMT 896492903*12623260 76~
2024-06-28T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240628P2 240628 L208879396340,166.20,0617,,3017.26,PREAUTHORIZED CREDIT Square Inc 240628P2 240628 L208879396340
2024-06-30T05:00:00+00,fee,SERVICE CHARGE MONTHLY,-10.72,0617,,3006.54,SERVICE CHARGE MONTHLY
2024-07-01T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240701P2 240701 L208879735123,74.73,0617,,3081.27,PREAUTHORIZED CREDIT Square Inc 240701P2 240701 L208879735123
2024-07-01T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 1810733L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-313.25,0617,,2768.02,INTERNET/PHONE TRSFR REF 1810733L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2024-07-02T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240702P2 240702 L208879898302,68.16,0617,,2836.18,PREAUTHORIZED CREDIT Square Inc 240702P2 240702 L208879898302
2024-07-02T05:00:00+00,deposit,PREAUTHORIZED CREDIT AETNA A04 HCCLAIMPMT 824179000043322*10 66033492\\,60.15,0617,,2896.33,PREAUTHORIZED CREDIT AETNA A04 HCCLAIMPMT 824179000043322*10 66033492\\
2024-07-02T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 1841101L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-123.39,0617,,2772.94,INTERNET/PHONE TRSFR REF 1841101L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2024-07-03T05:00:00+00,deposit,PREAUTHORIZED CREDIT NORIDIAN AZUTMT HCCLAIMPMT 896504603*12623260 76~,195.67,0617,,2968.61,PREAUTHORIZED CREDIT NORIDIAN AZUTMT HCCLAIMPMT 896504603*12623260 76~
2024-07-05T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240704P2 240705 L208880254361,94.26,0617,,3062.87,PREAUTHORIZED CREDIT Square Inc 240704P2 240705 L208880254361
2024-07-05T05:00:00+00,deposit,PREAUTHORIZED CREDIT NORIDIAN AZUTMT HCCLAIMPMT 896508963*12623260 76~,104.83,0617,,3167.70,PREAUTHORIZED CREDIT NORIDIAN AZUTMT HCCLAIMPMT 896508963*12623260 76~
2024-07-05T05:00:00+00,deposit,PREAUTHORIZED CREDIT AETNA AS01 HCCLAIMPMT 882418101099498*10 66033492\\,97.90,0617,,3265.60,PREAUTHORIZED CREDIT AETNA AS01 HCCLAIMPMT 882418101099498*10 66033492\\
2024-07-08T05:00:00+00,deposit,PREAUTHORIZED CREDIT NORIDIAN AZUTMT HCCLAIMPMT 896513617*12623260 76~,68.07,0617,,3333.67,PREAUTHORIZED CREDIT NORIDIAN AZUTMT HCCLAIMPMT 896513617*12623260 76~
2024-07-08T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 1900023L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-539.21,0617,,2794.46,INTERNET/PHONE TRSFR REF 1900023L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2024-07-09T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240709P2 240709 L208880908893,78.68,0617,,2873.14,PREAUTHORIZED CREDIT Square Inc 240709P2 240709 L208880908893
2024-07-09T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 1910807L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-75.66,0617,,2797.48,INTERNET/PHONE TRSFR REF 1910807L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2024-07-09T05:00:00+00,withdrawal,PREAUTHORIZED WD InstaMed Fee Acc FEES 240709 021000028186452,-115.53,0617,,2681.95,PREAUTHORIZED WD InstaMed Fee Acc FEES 240709 021000028186452
2024-07-10T05:00:00+00,deposit,PREAUTHORIZED CREDIT PAY PLUS HCCLAIMPMT 514778697*18701892 37\\,118.56,0617,,2800.51,PREAUTHORIZED CREDIT PAY PLUS HCCLAIMPMT 514778697*18701892 37\\
2024-07-11T05:00:00+00,deposit,PREAUTHORIZED CREDIT HMP-UT HCCLAIMPMT 136724471240709*12 08411422\\,294.14,0617,,3094.65,PREAUTHORIZED CREDIT HMP-UT HCCLAIMPMT 136724471240709*12 08411422\\
2024-07-11T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240711P2 240711 L208881255609,87.22,0617,,3181.87,PREAUTHORIZED CREDIT Square Inc 240711P2 240711 L208881255609
2024-07-11T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 1930506L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-480.73,0617,,2701.14,INTERNET/PHONE TRSFR REF 1930506L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2024-07-11T05:00:00+00,withdrawal,PREAUTHORIZED WD PAY PLUS ACHTrans FeeTransfer REF#28 878637,-55.00,0617,,2646.14,PREAUTHORIZED WD PAY PLUS ACHTrans FeeTransfer REF#28 878637
2024-07-12T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240712P2 240712 L208881451224,122.00,0617,,2768.14,PREAUTHORIZED CREDIT Square Inc 240712P2 240712 L208881451224
2024-07-12T05:00:00+00,deposit,PREAUTHORIZED CREDIT AETNA AS01 HCCLAIMPMT 892419001049104*10 66033492\\,140.81,0617,,2908.95,PREAUTHORIZED CREDIT AETNA AS01 HCCLAIMPMT 892419001049104*10 66033492\\
2024-07-15T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 1971157L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-252.72,0617,,2656.23,INTERNET/PHONE TRSFR REF 1971157L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2024-07-16T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240716P2 240716 L208881978926,238.36,0617,,2894.59,PREAUTHORIZED CREDIT Square Inc 240716P2 240716 L208881978926
2024-07-16T05:00:00+00,deposit,PREAUTHORIZED CREDIT AETNA A04 HCCLAIMPMT 824193000218729*10 66033492\\,411.16,0617,,3305.75,PREAUTHORIZED CREDIT AETNA A04 HCCLAIMPMT 824193000218729*10 66033492\\
2024-07-16T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 1980613L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-624.59,0617,,2681.16,INTERNET/PHONE TRSFR REF 1980613L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2024-07-17T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240717P2 240717 L208882158607,160.70,0617,,2841.86,PREAUTHORIZED CREDIT Square Inc 240717P2 240717 L208882158607
2024-07-17T05:00:00+00,deposit,PREAUTHORIZED CREDIT NORIDIAN AZUTMT HCCLAIMPMT 896540355*12623260 76~,219.05,0617,,3060.91,PREAUTHORIZED CREDIT NORIDIAN AZUTMT HCCLAIMPMT 896540355*12623260 76~
2024-07-17T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 1991143L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-365.18,0617,,2695.73,INTERNET/PHONE TRSFR REF 1991143L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2024-07-18T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240718P2 240718 L208882326139,261.12,0617,,2956.85,PREAUTHORIZED CREDIT Square Inc 240718P2 240718 L208882326139
2024-07-18T05:00:00+00,deposit,PREAUTHORIZED CREDIT PGBA TRICARE TR4 HCCLAIMPMT 5503898197TR4*1571 132733*000000000HE ALTH CARE CLAIM PA YMENT/ADVICE 835~,195.15,0617,,3152.00,PREAUTHORIZED CREDIT PGBA TRICARE TR4 HCCLAIMPMT 5503898197TR4*1571 132733*000000000HE ALTH CARE CLAIM PA YMENT/ADVICE 835~
2024-07-18T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2001005L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-438.76,0617,,2713.24,INTERNET/PHONE TRSFR REF 2001005L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2024-07-19T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240719P2 240719 L208882526942,243.84,0617,,2957.08,PREAUTHORIZED CREDIT Square Inc 240719P2 240719 L208882526942
2024-07-19T05:00:00+00,deposit,PREAUTHORIZED CREDIT PGBA TRICARE TA4 HCCLAIMPMT 5283966197TA4*1571 132733*000000000HE ALTH CARE CLAIM PA YMENT/ADVICE 835~,110.83,0617,,3067.91,PREAUTHORIZED CREDIT PGBA TRICARE TA4 HCCLAIMPMT 5283966197TA4*1571 132733*000000000HE ALTH CARE CLAIM PA YMENT/ADVICE 835~
2024-07-19T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2010816L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-341.06,0617,,2726.85,INTERNET/PHONE TRSFR REF 2010816L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2024-07-23T05:00:00+00,deposit,PREAUTHORIZED CREDIT HUMANA INS CO HCCLAIMPMT 137510928240721*13 91263473\\,250.49,0617,,2977.34,PREAUTHORIZED CREDIT HUMANA INS CO HCCLAIMPMT 137510928240721*13 91263473\\
2024-07-23T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240723P2 240723 L208883080983,193.81,0617,,3171.15,PREAUTHORIZED CREDIT Square Inc 240723P2 240723 L208883080983
2024-07-23T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2051729L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-427.25,0617,,2743.90,INTERNET/PHONE TRSFR REF 2051729L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2024-07-24T05:00:00+00,deposit,PREAUTHORIZED CREDIT AETNA AS01 HCCLAIMPMT 892420101100952*10 66033492\\,81.82,0617,,2825.72,PREAUTHORIZED CREDIT AETNA AS01 HCCLAIMPMT 892420101100952*10 66033492\\
2024-07-24T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240724P2 240724 L208883253811,60.33,0617,,2886.05,PREAUTHORIZED CREDIT Square Inc 240724P2 240724 L208883253811
2024-07-26T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240726P2 240726 L208883624984,312.87,0617,,3198.92,PREAUTHORIZED CREDIT Square Inc 240726P2 240726 L208883624984
2024-07-26T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2081135L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-437.56,0617,,2761.36,INTERNET/PHONE TRSFR REF 2081135L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2024-07-29T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240729P2 240729 L208883984114,109.26,0617,,2870.62,PREAUTHORIZED CREDIT Square Inc 240729P2 240729 L208883984114
2024-07-29T05:00:00+00,deposit,PREAUTHORIZED CREDIT InstaMed FAMILY FIR 240729 021000021211507,106.75,0617,,2977.37,PREAUTHORIZED CREDIT InstaMed FAMILY FIR 240729 021000021211507
2024-07-30T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240730P2 240730 L208884355873,166.19,0617,,3143.56,PREAUTHORIZED CREDIT Square Inc 240730P2 240730 L208884355873
2024-07-30T05:00:00+00,deposit,PREAUTHORIZED CREDIT AETNA AS01 HCCLAIMPMT 824207000102786*10 66033492\\,196.46,0617,,3340.02,PREAUTHORIZED CREDIT AETNA AS01 HCCLAIMPMT 824207000102786*10 66033492\\
2024-07-30T05:00:00+00,deposit,PREAUTHORIZED CREDIT AETNA A04 HCCLAIMPMT 824207000102814*10 66033492\\,246.46,0617,,3586.48,PREAUTHORIZED CREDIT AETNA A04 HCCLAIMPMT 824207000102814*10 66033492\\
2024-07-31T05:00:00+00,fee,SERVICE CHARGE MONTHLY,-5.00,0617,,3581.48,SERVICE CHARGE MONTHLY
2024-08-01T05:00:00+00,deposit,PREAUTHORIZED CREDIT AETNA AS01 HCCLAIMPMT 882420901096817*10 66033492\\,198.18,0617,,3779.66,PREAUTHORIZED CREDIT AETNA AS01 HCCLAIMPMT 882420901096817*10 66033492\\
2024-08-01T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240801P2 240801 L208884879311,88.35,0617,,3868.01,PREAUTHORIZED CREDIT Square Inc 240801P2 240801 L208884879311
2024-08-01T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2141651L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-1068.99,0617,,2799.02,INTERNET/PHONE TRSFR REF 2141651L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2024-08-02T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240802P2 240802 L208885339694,186.15,0617,,2985.17,PREAUTHORIZED CREDIT Square Inc 240802P2 240802 L208885339694
2024-08-05T05:00:00+00,deposit,PREAUTHORIZED CREDIT HMP-UT HCCLAIMPMT 138257242240801*12 08411422\\,177.18,0617,,3162.35,PREAUTHORIZED CREDIT HMP-UT HCCLAIMPMT 138257242240801*12 08411422\\
2024-08-05T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240805P2 240805 L208885712167,188.80,0617,,3351.15,PREAUTHORIZED CREDIT Square Inc 240805P2 240805 L208885712167
2024-08-06T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240806P2 240806 L208885888881,80.41,0617,,3431.56,PREAUTHORIZED CREDIT Square Inc 240806P2 240806 L208885888881
2024-08-06T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2191439L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-608.26,0617,,2823.30,INTERNET/PHONE TRSFR REF 2191439L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2024-08-07T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240807P2 240807 L208886305200,81.11,0617,,2904.41,PREAUTHORIZED CREDIT Square Inc 240807P2 240807 L208886305200
2024-08-08T05:00:00+00,withdrawal,PREAUTHORIZED WD InstaMed Fee Acc FEES 240808 021000022646347,-223.26,0617,,2681.15,PREAUTHORIZED WD InstaMed Fee Acc FEES 240808 021000022646347
2024-08-09T05:00:00+00,deposit,PREAUTHORIZED CREDIT AETNA AS01 HCCLAIMPMT 892421801045482*10 66033492\\,277.17,0617,,2958.32,PREAUTHORIZED CREDIT AETNA AS01 HCCLAIMPMT 892421801045482*10 66033492\\
2024-08-09T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240809P2 240809 L208886829331,82.48,0617,,3040.80,PREAUTHORIZED CREDIT Square Inc 240809P2 240809 L208886829331
2024-08-09T05:00:00+00,deposit,PREAUTHORIZED CREDIT NORIDIAN AZUTMT HCCLAIMPMT 896605763*12623260 76~,195.26,0617,,3236.06,PREAUTHORIZED CREDIT NORIDIAN AZUTMT HCCLAIMPMT 896605763*12623260 76~
2024-08-12T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240812P2 240812 L208887158162,170.57,0617,,3406.63,PREAUTHORIZED CREDIT Square Inc 240812P2 240812 L208887158162
2024-08-12T05:00:00+00,deposit,PREAUTHORIZED CREDIT HUMANA INS CO HCCLAIMPMT 138815325240808*13 91263473\\,41.23,0617,,3447.86,PREAUTHORIZED CREDIT HUMANA INS CO HCCLAIMPMT 138815325240808*13 91263473\\
2024-08-12T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2251247L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-815.28,0617,,2632.58,INTERNET/PHONE TRSFR REF 2251247L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2024-08-13T05:00:00+00,deposit,PREAUTHORIZED CREDIT PGBA TRICARE TR4 HCCLAIMPMT 5554623221TR4*1571 132733*000000000HE ALTH CARE CLAIM PA YMENT/ADVICE 835~,216.57,0617,,2849.15,PREAUTHORIZED CREDIT PGBA TRICARE TR4 HCCLAIMPMT 5554623221TR4*1571 132733*000000000HE ALTH CARE CLAIM PA YMENT/ADVICE 835~
2024-08-13T05:00:00+00,deposit,PREAUTHORIZED CREDIT InstaMed FAMILY FIR 240813 021000024748397,254.46,0617,,3103.61,PREAUTHORIZED CREDIT InstaMed FAMILY FIR 240813 021000024748397
2024-08-14T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240814P2 240814 L208887624918,130.10,0617,,3233.71,PREAUTHORIZED CREDIT Square Inc 240814P2 240814 L208887624918
2024-08-15T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240815P2 240815 L208887954754,100.32,0617,,3334.03,PREAUTHORIZED CREDIT Square Inc 240815P2 240815 L208887954754
2024-08-19T05:00:00+00,deposit,PREAUTHORIZED CREDIT HUMANA INS CO HCCLAIMPMT 139331400240815*13 91263473\\,113.06,0617,,3447.09,PREAUTHORIZED CREDIT HUMANA INS CO HCCLAIMPMT 139331400240815*13 91263473\\
2024-08-19T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2321407L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-783.25,0617,,2663.84,INTERNET/PHONE TRSFR REF 2321407L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2024-08-20T05:00:00+00,deposit,PREAUTHORIZED CREDIT NORIDIAN AZUTMT HCCLAIMPMT 896633650*12623260 76~,195.58,0617,,2859.42,PREAUTHORIZED CREDIT NORIDIAN AZUTMT HCCLAIMPMT 896633650*12623260 76~
2024-08-20T05:00:00+00,deposit,PREAUTHORIZED CREDIT AETNA AS01 HCCLAIMPMT 882422701104339*10 66033492\\,151.11,0617,,3010.53,PREAUTHORIZED CREDIT AETNA AS01 HCCLAIMPMT 882422701104339*10 66033492\\
2024-08-20T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240820P2 240820 L208889072313,177.08,0617,,3187.61,PREAUTHORIZED CREDIT Square Inc 240820P2 240820 L208889072313
2024-08-20T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2331822L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-503.67,0617,,2683.94,INTERNET/PHONE TRSFR REF 2331822L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2024-08-21T05:00:00+00,deposit,PREAUTHORIZED CREDIT NORIDIAN AZUTMT HCCLAIMPMT 896637471*12623260 76~,114.49,0617,,2798.43,PREAUTHORIZED CREDIT NORIDIAN AZUTMT HCCLAIMPMT 896637471*12623260 76~
2024-08-21T05:00:00+00,deposit,PREAUTHORIZED CREDIT AETNA AS01 HCCLAIMPMT 892422801092026*10 66033492\\,94.32,0617,,2892.75,PREAUTHORIZED CREDIT AETNA AS01 HCCLAIMPMT 892422801092026*10 66033492\\
2024-08-21T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240821P2 240821 L208889235789,91.41,0617,,2984.16,PREAUTHORIZED CREDIT Square Inc 240821P2 240821 L208889235789
2024-08-21T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2341308L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-288.70,0617,,2695.46,INTERNET/PHONE TRSFR REF 2341308L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2024-08-22T05:00:00+00,deposit,PREAUTHORIZED CREDIT NORIDIAN AZUTMT HCCLAIMPMT 896641357*12623260 76~,102.13,0617,,2797.59,PREAUTHORIZED CREDIT NORIDIAN AZUTMT HCCLAIMPMT 896641357*12623260 76~
2024-08-22T05:00:00+00,deposit,PREAUTHORIZED CREDIT PGBA TRICARE TR4 HCCLAIMPMT 5568656232TR4*1571 132733*000000000HE ALTH CARE CLAIM PA YMENT/ADVICE 835~,494.92,0617,,3292.51,PREAUTHORIZED CREDIT PGBA TRICARE TR4 HCCLAIMPMT 5568656232TR4*1571 132733*000000000HE ALTH CARE CLAIM PA YMENT/ADVICE 835~
2024-08-22T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2351428L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-574.14,0617,,2718.37,INTERNET/PHONE TRSFR REF 2351428L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2024-08-23T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240823P2 240823 L208889699013,98.56,0617,,2816.93,PREAUTHORIZED CREDIT Square Inc 240823P2 240823 L208889699013
2024-08-23T05:00:00+00,deposit,PREAUTHORIZED CREDIT PAY PLUS HCCLAIMPMT 535506608*18607857 90\\,262.42,0617,,3079.35,PREAUTHORIZED CREDIT PAY PLUS HCCLAIMPMT 535506608*18607857 90\\
2024-08-26T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240826P2 240826 L208890058949,101.83,0617,,3181.18,PREAUTHORIZED CREDIT Square Inc 240826P2 240826 L208890058949
2024-08-26T05:00:00+00,deposit,PREAUTHORIZED CREDIT NORIDIAN AZUTMT HCCLAIMPMT 896649316*12623260 76~,95.15,0617,,3276.33,PREAUTHORIZED CREDIT NORIDIAN AZUTMT HCCLAIMPMT 896649316*12623260 76~
2024-08-26T05:00:00+00,deposit,PREAUTHORIZED CREDIT Square Inc 240826P2 240826 L208890058948,158.45,0617,,3434.78,PREAUTHORIZED CREDIT Square Inc 240826P2 240826 L208890058948
2024-08-26T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 2391403L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-688.92,0617,,2745.86,INTERNET/PHONE TRSFR REF 2391403L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2024-08-26T05:00:00+00,withdrawal,PREAUTHORIZED WD PAY PLUS ACHTrans FeeTransfer REF#33 841168,-35.00,0617,,2710.86,PREAUTHORIZED WD PAY PLUS ACHTrans FeeTransfer REF#33 841168
