Posted Date,Type,Description,Amount,Account,Notes,Balance,Raw Description
2024-11-27T05:00:00+00,withdrawal,PREAUTHORIZED WD INTUIT PAYROLL S QUICKBOOKS 240703 465698325,-901.12,0625-b,,39193.61,PREAUTHORIZED WD INTUIT PAYROLL S QUICKBOOKS 240703 465698325
2024-11-27T05:00:00+00,deposit,PREAUTHORIZED CREDIT AARP Supplementa HCCLAIMPMT 91092755154*136273 9571*000036273\\,558.46,0625-b,,39752.07,PREAUTHORIZED CREDIT AARP Supplementa HCCLAIMPMT 91092755154*136273 9571*000036273\\
2024-11-29T05:00:00+00,withdrawal,CHECK,-592.73,0625-b,,39159.34,CHECK
2024-11-29T05:00:00+00,deposit,PREAUTHORIZED CREDIT Regence BCBSU HCCLAIMPMT 0172128174*4870200 138*870200138\\,187.53,0625-b,,39346.87,PREAUTHORIZED CREDIT Regence BCBSU HCCLAIMPMT 0172128174*4870200 138*870200138\\
2024-12-02T05:00:00+00,deposit,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24185B1000074582-0 *1870409820*199999 999\\",226.12,0625-b,,39572.99,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24185B1000074582-0 *1870409820*199999 999\\"
2024-12-03T05:00:00+00,deposit,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24187B1000060054-0 *1870409820*199999 999\\",1017.17,0625-b,,40590.16,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24187B1000060054-0 *1870409820*199999 999\\"
2024-12-03T05:00:00+00,deposit,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24187B1000028004-0 *1870409820*199999 999\\",264.57,0625-b,,40854.73,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24187B1000028004-0 *1870409820*199999 999\\"
2024-12-04T05:00:00+00,withdrawal,CHECK,-391.42,0625-b,,40463.31,CHECK
2024-12-04T05:00:00+00,deposit,PREAUTHORIZED CREDIT UNIVERSITY HEALT HCCLAIMPMT 80608961*187600052 5\\,435.00,0625-b,,40898.31,PREAUTHORIZED CREDIT UNIVERSITY HEALT HCCLAIMPMT 80608961*187600052 5\\
2024-12-04T05:00:00+00,deposit,PREAUTHORIZED CREDIT UNIVERSITY HEALT HCCLAIMPMT 700276789*18760005 25\\,340.46,0625-b,,41238.77,PREAUTHORIZED CREDIT UNIVERSITY HEALT HCCLAIMPMT 700276789*18760005 25\\
2024-12-06T05:00:00+00,deposit,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24192B1000130875-0 *1870409820*199999 999\\",654.27,0625-b,,41893.04,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24192B1000130875-0 *1870409820*199999 999\\"
2024-12-06T05:00:00+00,deposit,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24192B1000068010-0 *1870409820*199999 999\\",365.57,0625-b,,42258.61,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24192B1000068010-0 *1870409820*199999 999\\"
2024-12-06T05:00:00+00,deposit,PREAUTHORIZED CREDIT Regence BCBSU HCCLAIMPMT 0172132739*4870200 138*870200138\\,154.07,0625-b,,42412.68,PREAUTHORIZED CREDIT Regence BCBSU HCCLAIMPMT 0172132739*4870200 138*870200138\\
2024-12-06T05:00:00+00,deposit,PREAUTHORIZED CREDIT UNITEDHEALTHCARE HCCLAIMPMT TZ86983803*1411289 245*000087726\\,1085.96,0625-b,,43498.64,PREAUTHORIZED CREDIT UNITEDHEALTHCARE HCCLAIMPMT TZ86983803*1411289 245*000087726\\
2024-12-10T05:00:00+00,withdrawal,CHECK 208,-338.43,0625-b,,43160.21,CHECK 208
2024-12-10T05:00:00+00,withdrawal,CHECK 207,-230.07,0625-b,,42930.14,CHECK 207
2024-12-10T05:00:00+00,deposit,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24194B1000023515-0 *1870409820*199999 999\\",436.56,0625-b,,43366.70,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24194B1000023515-0 *1870409820*199999 999\\"
2024-12-10T05:00:00+00,deposit,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24194B1000066924-0 *1870409820*199999 999\\",283.77,0625-b,,43650.47,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24194B1000066924-0 *1870409820*199999 999\\"
2024-12-11T05:00:00+00,withdrawal,CHECK 209,-361.71,0625-b,,43288.76,CHECK 209
2024-12-11T05:00:00+00,withdrawal,PREAUTHORIZED WD ADVANCEDMD SOFTW DEBIT 240717,-162.88,0625-b,,43125.88,PREAUTHORIZED WD ADVANCEDMD SOFTW DEBIT 240717
2024-12-11T05:00:00+00,deposit,PREAUTHORIZED CREDIT UNIVERSITY HEALT HCCLAIMPMT 80609893*187600052 5\\,472.73,0625-b,,43598.61,PREAUTHORIZED CREDIT UNIVERSITY HEALT HCCLAIMPMT 80609893*187600052 5\\
2024-12-11T05:00:00+00,deposit,PREAUTHORIZED CREDIT UNIVERSITY HEALT HCCLAIMPMT 700277322*18760005 25\\,614.26,0625-b,,44212.87,PREAUTHORIZED CREDIT UNIVERSITY HEALT HCCLAIMPMT 700277322*18760005 25\\
2024-12-12T05:00:00+00,withdrawal,PREAUTHORIZED WD INTUIT PAYROLL S QUICKBOOKS 240718 465698325,-2110.06,0625-b,,42102.81,PREAUTHORIZED WD INTUIT PAYROLL S QUICKBOOKS 240718 465698325
2024-12-13T05:00:00+00,withdrawal,CHECK 210,-583.22,0625-b,,41519.59,CHECK 210
2024-12-13T05:00:00+00,withdrawal,PREAUTHORIZED WD COMCAST CABLE 240719,-79.56,0625-b,,41440.03,PREAUTHORIZED WD COMCAST CABLE 240719
2024-12-13T05:00:00+00,withdrawal,PREAUTHORIZED WD WEBTIMECLOCK.COM WEBTIMECLK 240719,-55.00,0625-b,,41385.03,PREAUTHORIZED WD WEBTIMECLOCK.COM WEBTIMECLK 240719
2024-12-13T05:00:00+00,deposit,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24199B1000172888-0 *1870409820*199999 999\\",909.75,0625-b,,42294.78,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24199B1000172888-0 *1870409820*199999 999\\"
2024-12-13T05:00:00+00,deposit,PREAUTHORIZED CREDIT AARP Supplementa HCCLAIMPMT 11100646904*136273 9571*000036273\\,112.69,0625-b,,42407.47,PREAUTHORIZED CREDIT AARP Supplementa HCCLAIMPMT 11100646904*136273 9571*000036273\\
2024-12-13T05:00:00+00,deposit,PREAUTHORIZED CREDIT Regence BCBSU HCCLAIMPMT 0172136767*4870200 138*870200138\\,194.08,0625-b,,42601.55,PREAUTHORIZED CREDIT Regence BCBSU HCCLAIMPMT 0172136767*4870200 138*870200138\\
2024-12-17T05:00:00+00,deposit,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24201B1000045267-0 *1870409820*199999 999\\",476.72,0625-b,,43078.27,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24201B1000045267-0 *1870409820*199999 999\\"
2024-12-17T05:00:00+00,deposit,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24201B1000093035-0 *1870409820*199999 999\\",495.59,0625-b,,43573.86,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24201B1000093035-0 *1870409820*199999 999\\"
2024-12-17T05:00:00+00,deposit,PREAUTHORIZED CREDIT UMR HCCLAIMPMT CK9591509771392419 7924702*1391995276 *0000UMR01\\,425.02,0625-b,,43998.88,PREAUTHORIZED CREDIT UMR HCCLAIMPMT CK9591509771392419 7924702*1391995276 *0000UMR01\\
2024-12-18T05:00:00+00,withdrawal,CHECK 212,-688.06,0625-b,,43310.82,CHECK 212
2024-12-18T05:00:00+00,withdrawal,PREAUTHORIZED WD TRAVELERS BUS INSUR 240724 BPITBI170627567,-119.60,0625-b,,43191.22,PREAUTHORIZED WD TRAVELERS BUS INSUR 240724 BPITBI170627567
2024-12-19T05:00:00+00,deposit,PREAUTHORIZED CREDIT AARP Supplementa HCCLAIMPMT 11103395549*136273 9571*000036273\\,354.00,0625-b,,43545.22,PREAUTHORIZED CREDIT AARP Supplementa HCCLAIMPMT 11103395549*136273 9571*000036273\\
2024-12-20T05:00:00+00,deposit,PREAUTHORIZED CREDIT UNITEDHEALTHCARE HCCLAIMPMT TZ88331612*1411289 245*000087726\\,860.44,0625-b,,44405.66,PREAUTHORIZED CREDIT UNITEDHEALTHCARE HCCLAIMPMT TZ88331612*1411289 245*000087726\\
2024-12-20T05:00:00+00,deposit,PREAUTHORIZED CREDIT Regence BCBSU HCCLAIMPMT 0172140364*4870200 138*870200138\\,284.17,0625-b,,44689.83,PREAUTHORIZED CREDIT Regence BCBSU HCCLAIMPMT 0172140364*4870200 138*870200138\\
2024-12-23T05:00:00+00,withdrawal,CHECK 211,-413.26,0625-b,,44276.57,CHECK 211
2024-12-23T05:00:00+00,deposit,PREAUTHORIZED CREDIT SH-RIO TINTO AME HCCLAIMPMT 24206B1000026680-0 *1870409820*199999 999\\,171.03,0625-b,,44447.60,PREAUTHORIZED CREDIT SH-RIO TINTO AME HCCLAIMPMT 24206B1000026680-0 *1870409820*199999 999\\
2024-12-23T05:00:00+00,deposit,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24206B1000159559-0 *1870409820*199999 999\\",433.00,0625-b,,44880.60,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24206B1000159559-0 *1870409820*199999 999\\"
2024-12-23T05:00:00+00,deposit,PREAUTHORIZED CREDIT SH-INTERMTN EMPL HCCLAIMPMT 24206B1000013507-0 *1870409820*199999 999\\,331.83,0625-b,,45212.43,PREAUTHORIZED CREDIT SH-INTERMTN EMPL HCCLAIMPMT 24206B1000013507-0 *1870409820*199999 999\\
2024-12-24T05:00:00+00,withdrawal,PREAUTHORIZED WD WORKFORCE SERVIC UTAH UITAX 240730 2073354,-144.03,0625-b,,45068.40,PREAUTHORIZED WD WORKFORCE SERVIC UTAH UITAX 240730 2073354
2024-12-24T05:00:00+00,deposit,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24208B1000080102-0 *1870409820*199999 999\\",464.75,0625-b,,45533.15,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24208B1000080102-0 *1870409820*199999 999\\"
2024-12-25T05:00:00+00,deposit,PREAUTHORIZED CREDIT Optum HCCLAIMPMT 2497264394*1272337 487*0000LIFE1\\,361.35,0625-b,,45894.50,PREAUTHORIZED CREDIT Optum HCCLAIMPMT 2497264394*1272337 487*0000LIFE1\\
2024-12-26T05:00:00+00,withdrawal,PREAUTHORIZED WD INTUIT PAYROLL S QUICKBOOKS 240801 465698325,-1279.00,0625-b,,44615.50,PREAUTHORIZED WD INTUIT PAYROLL S QUICKBOOKS 240801 465698325
2024-12-26T05:00:00+00,deposit,PREAUTHORIZED CREDIT AARP Supplementa HCCLAIMPMT 11106717818*136273 9571*000036273\\,318.94,0625-b,,44934.44,PREAUTHORIZED CREDIT AARP Supplementa HCCLAIMPMT 11106717818*136273 9571*000036273\\
2024-12-27T05:00:00+00,deposit,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24213B1000145199-0 *1870409820*199999 999\\",311.99,0625-b,,45246.43,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24213B1000145199-0 *1870409820*199999 999\\"
2024-12-27T05:00:00+00,deposit,PREAUTHORIZED CREDIT Regence BCBSU HCCLAIMPMT 0172145500*4870200 138*870200138\\,520.01,0625-b,,45766.44,PREAUTHORIZED CREDIT Regence BCBSU HCCLAIMPMT 0172145500*4870200 138*870200138\\
2024-12-27T05:00:00+00,deposit,PREAUTHORIZED CREDIT SH-RIO TINTO AME HCCLAIMPMT 24213B1000024731-0 *1870409820*199999 999\\,301.39,0625-b,,46067.83,PREAUTHORIZED CREDIT SH-RIO TINTO AME HCCLAIMPMT 24213B1000024731-0 *1870409820*199999 999\\
2024-12-27T05:00:00+00,deposit,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24213B1000070140-0 *1870409820*199999 999\\",472.96,0625-b,,46540.79,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24213B1000070140-0 *1870409820*199999 999\\"
2024-12-27T05:00:00+00,deposit,PREAUTHORIZED CREDIT SH-INTERMTN EMPL HCCLAIMPMT 24213B1000012498-0 *1870409820*199999 999\\,472.05,0625-b,,47012.84,PREAUTHORIZED CREDIT SH-INTERMTN EMPL HCCLAIMPMT 24213B1000012498-0 *1870409820*199999 999\\
2025-01-01T05:00:00+00,withdrawal,CHECK 214,-253.76,0625-b,,46759.08,CHECK 214
2025-01-01T05:00:00+00,withdrawal,PREAUTHORIZED WD IPFS866-412-1823 IPFSPMTCOD 240807 363105,-222.52,0625-b,,46536.56,PREAUTHORIZED WD IPFS866-412-1823 IPFSPMTCOD 240807 363105
2025-01-02T05:00:00+00,withdrawal,CHECK 215,-456.64,0625-b,,46079.92,CHECK 215
2025-01-02T05:00:00+00,withdrawal,CHECK 213,-436.50,0625-b,,45643.42,CHECK 213
2025-01-03T05:00:00+00,deposit,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24220B1000159260-0 *1870409820*199999 999\\",422.06,0625-b,,46065.48,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24220B1000159260-0 *1870409820*199999 999\\"
2025-01-07T05:00:00+00,deposit,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24222B1000038359-0 *1870409820*199999 999\\",550.16,0625-b,,46615.64,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24222B1000038359-0 *1870409820*199999 999\\"
2025-01-07T05:00:00+00,deposit,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24222B1000081486-0 *1870409820*199999 999\\",486.10,0625-b,,47101.74,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24222B1000081486-0 *1870409820*199999 999\\"
2025-01-09T05:00:00+00,withdrawal,PREAUTHORIZED WD INTUIT PAYROLL S QUICKBOOKS 240815 465698325,-1451.10,0625-b,,45650.64,PREAUTHORIZED WD INTUIT PAYROLL S QUICKBOOKS 240815 465698325
2025-01-10T05:00:00+00,withdrawal,CHECK 216,-792.88,0625-b,,44857.76,CHECK 216
2025-01-10T05:00:00+00,deposit,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24227B1000082342-0 *1870409820*199999 999\\",318.20,0625-b,,45175.96,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24227B1000082342-0 *1870409820*199999 999\\"
2025-01-10T05:00:00+00,deposit,PREAUTHORIZED CREDIT Regence BCBSU HCCLAIMPMT 0172153787*4870200 138*870200138\\,346.96,0625-b,,45522.92,PREAUTHORIZED CREDIT Regence BCBSU HCCLAIMPMT 0172153787*4870200 138*870200138\\
2025-01-13T05:00:00+00,withdrawal,CHECK 218,-387.61,0625-b,,45135.31,CHECK 218
2025-01-13T05:00:00+00,withdrawal,PREAUTHORIZED WD ADVANCEDMD SOFTW DEBIT 240819,-160.12,0625-b,,44975.19,PREAUTHORIZED WD ADVANCEDMD SOFTW DEBIT 240819
2025-01-14T05:00:00+00,withdrawal,PREAUTHORIZED WD WEBTIMECLOCK.COM WEBTIMECLK 240820,-35.00,0625-b,,44940.19,PREAUTHORIZED WD WEBTIMECLOCK.COM WEBTIMECLK 240820
2025-01-14T05:00:00+00,deposit,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24229B1000074715-0 *1870409820*199999 999\\",366.17,0625-b,,45306.36,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24229B1000074715-0 *1870409820*199999 999\\"
2025-01-15T05:00:00+00,deposit,PREAUTHORIZED CREDIT UHC Benefits Pla HCCLAIMPMT SW15270592*1473221 444*000087726\\,390.48,0625-b,,45696.84,PREAUTHORIZED CREDIT UHC Benefits Pla HCCLAIMPMT SW15270592*1473221 444*000087726\\
2025-01-15T05:00:00+00,deposit,PREAUTHORIZED CREDIT UNIVERSITY HEALT HCCLAIMPMT 80614525*187600052 5\\,415.27,0625-b,,46112.11,PREAUTHORIZED CREDIT UNIVERSITY HEALT HCCLAIMPMT 80614525*187600052 5\\
2025-01-16T05:00:00+00,withdrawal,CHECK 220,-900.67,0625-b,,45211.44,CHECK 220
2025-01-16T05:00:00+00,withdrawal,CHECK 217,-167.79,0625-b,,45043.65,CHECK 217
2025-01-17T05:00:00+00,deposit,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24234B1000150719-0 *1870409820*199999 999\\",259.09,0625-b,,45302.74,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24234B1000150719-0 *1870409820*199999 999\\"
2025-01-17T05:00:00+00,deposit,PREAUTHORIZED CREDIT UNITEDHEALTHCARE HCCLAIMPMT TZ91176355*1411289 245*000087726\\,155.33,0625-b,,45458.07,PREAUTHORIZED CREDIT UNITEDHEALTHCARE HCCLAIMPMT TZ91176355*1411289 245*000087726\\
2025-01-20T05:00:00+00,deposit,PREAUTHORIZED CREDIT UMR HCCLAIMPMT CJ2291609471823422 9332275*1391995276 *0000UMR01\\,662.82,0625-b,,46120.89,PREAUTHORIZED CREDIT UMR HCCLAIMPMT CJ2291609471823422 9332275*1391995276 *0000UMR01\\
2025-01-21T05:00:00+00,withdrawal,PREAUTHORIZED WD IPFS866-412-1823 IPFSPMTCOD 240827 363105,-161.34,0625-b,,45959.55,PREAUTHORIZED WD IPFS866-412-1823 IPFSPMTCOD 240827 363105
2025-01-21T05:00:00+00,deposit,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24236B1000048260-0 *1870409820*199999 999\\",458.02,0625-b,,46417.57,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24236B1000048260-0 *1870409820*199999 999\\"
2025-01-21T05:00:00+00,deposit,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24236B1000097453-0 *1870409820*199999 999\\",688.10,0625-b,,47105.67,"PREAUTHORIZED CREDIT SH-SELECTHEALTH, HCCLAIMPMT 24236B1000097453-0 *1870409820*199999 999\\"
2025-01-22T05:00:00+00,withdrawal,CHECK 222,-851.91,0625-b,,46253.76,CHECK 222
2025-01-22T05:00:00+00,withdrawal,PREAUTHORIZED WD TRAVELERS BUS INSUR 240828 1512014,-125.63,0625-b,,46128.13,PREAUTHORIZED WD TRAVELERS BUS INSUR 240828 1512014
2025-01-23T05:00:00+00,withdrawal,PREAUTHORIZED WD INTUIT PAYROLL S QUICKBOOKS 240829 465698325,-1620.11,0625-b,,44508.02,PREAUTHORIZED WD INTUIT PAYROLL S QUICKBOOKS 240829 465698325
2025-01-24T05:00:00+00,withdrawal,CHECK 223,-251.10,0625-b,,44256.92,CHECK 223
2025-01-24T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 24241B1000159724-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",270.64,0625-b,,44527.56,"SH-SELECTHEALTH, HCCLAIMPMT 24241B1000159724-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-01-24T05:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT TZ91875290*1411289 245*000087726\\ PREAUTHORIZED CREDIT,802.53,0625-b,,45330.09,UNITEDHEALTHCARE HCCLAIMPMT TZ91875290*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2025-01-24T05:00:00+00,deposit,Regence BCBSU - HCCLAIMPMT 0240965650*4870200 138*870200138\\ PREAUTHORIZED CREDIT,287.28,0625-b,,45617.37,Regence BCBSU - HCCLAIMPMT 0240965650*4870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-01-24T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 24241B1000066670-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",354.65,0625-b,,45972.02,"SH-SELECTHEALTH, HCCLAIMPMT 24241B1000066670-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-01-24T05:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172163350*4870200 138*870200138\\ PREAUTHORIZED CREDIT,232.65,0625-b,,46204.67,Regence BCBSU HCCLAIMPMT 0172163350*4870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-01-28T05:00:00+00,withdrawal,COMCAST CABLE 240903 PREAUTHORIZED WD,-351.04,0625-b,,45853.63,COMCAST CABLE 240903 PREAUTHORIZED WD
2025-01-28T05:00:00+00,withdrawal,QuestarGas QuestarGas 240903 PREAUTHORIZED WD,-190.18,0625-b,,45663.45,QuestarGas QuestarGas 240903 PREAUTHORIZED WD
2025-01-29T05:00:00+00,withdrawal,CHECK 224,-871.54,0625-b,,44791.91,CHECK 224
2025-01-29T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 24243B1000084969-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",335.76,0625-b,,45127.67,"SH-SELECTHEALTH, HCCLAIMPMT 24243B1000084969-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-01-30T05:00:00+00,withdrawal,CHECK 226,-391.65,0625-b,,44736.02,CHECK 226
2025-01-30T05:00:00+00,withdrawal,CHECK 225,-290.31,0625-b,,44445.71,CHECK 225
2025-01-31T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 24248B1000132301-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",451.44,0625-b,,44897.15,"SH-SELECTHEALTH, HCCLAIMPMT 24248B1000132301-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-01-31T05:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172166823*4870200 138*870200138\\ PREAUTHORIZED CREDIT,306.38,0625-b,,45203.53,Regence BCBSU HCCLAIMPMT 0172166823*4870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-01-31T05:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT TZ92604542*1411289 245*000087726\\ PREAUTHORIZED CREDIT,636.95,0625-b,,45840.48,UNITEDHEALTHCARE HCCLAIMPMT TZ92604542*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2025-01-31T05:00:00+00,deposit,SH-INTERMTN EMPL HCCLAIMPMT 24248B1000013004-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT,235.13,0625-b,,46075.61,SH-INTERMTN EMPL HCCLAIMPMT 24248B1000013004-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT
2025-01-31T05:00:00+00,deposit,UnitedHealthcare HCCLAIMPMT 31268897*141128924 5*000087726\\ PREAUTHORIZED CREDIT,299.42,0625-b,,46375.03,UnitedHealthcare HCCLAIMPMT 31268897*141128924 5*000087726\\ PREAUTHORIZED CREDIT
2025-02-03T05:00:00+00,withdrawal,CHECK 227,-575.22,0625-b,,45799.81,CHECK 227
2025-02-04T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 24250B1000080231-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",243.70,0625-b,,46043.51,"SH-SELECTHEALTH, HCCLAIMPMT 24250B1000080231-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-02-06T05:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 240912 465698325 PREAUTHORIZED WD,-775.35,0625-b,,45268.16,INTUIT PAYROLL S QUICKBOOKS 240912 465698325 PREAUTHORIZED WD
2025-02-07T05:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172171339*4870200 138*870200138\\ PREAUTHORIZED CREDIT,672.20,0625-b,,45940.36,Regence BCBSU HCCLAIMPMT 0172171339*4870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-02-07T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 24255B1000161428-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",428.90,0625-b,,46369.26,"SH-SELECTHEALTH, HCCLAIMPMT 24255B1000161428-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-02-07T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 24255B1000079612-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",558.43,0625-b,,46927.69,"SH-SELECTHEALTH, HCCLAIMPMT 24255B1000079612-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-02-07T05:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT TZ93289393*1411289 245*000087726\\ PREAUTHORIZED CREDIT,398.15,0625-b,,47325.84,UNITEDHEALTHCARE HCCLAIMPMT TZ93289393*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2025-02-10T05:00:00+00,withdrawal,CHECK 228,-447.20,0625-b,,46878.64,CHECK 228
2025-02-11T05:00:00+00,withdrawal,CHECK 229,-317.00,0625-b,,46561.64,CHECK 229
2025-02-11T05:00:00+00,withdrawal,AdvancedMD Fees 240917 76047525 PREAUTHORIZED WD,-357.82,0625-b,,46203.82,AdvancedMD Fees 240917 76047525 PREAUTHORIZED WD
2025-02-11T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 24257B1000080336-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",256.30,0625-b,,46460.12,"SH-SELECTHEALTH, HCCLAIMPMT 24257B1000080336-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-02-12T05:00:00+00,withdrawal,CHECK 230,-1346.65,0625-b,,45113.47,CHECK 230
2025-02-12T05:00:00+00,withdrawal,IPFS866-412-1823 IPFSPMTCOD 240918 363105 PREAUTHORIZED WD,-195.50,0625-b,,44917.97,IPFS866-412-1823 IPFSPMTCOD 240918 363105 PREAUTHORIZED WD
2025-02-13T05:00:00+00,withdrawal,TRAVELERS BUS INSUR 240919 9022126 PREAUTHORIZED WD,-181.05,0625-b,,44736.92,TRAVELERS BUS INSUR 240919 9022126 PREAUTHORIZED WD
2025-02-13T05:00:00+00,withdrawal,WEBTIMECLOCK.COM WEBTIMECLK 240919 PREAUTHORIZED WD,-39.05,0625-b,,44697.87,WEBTIMECLOCK.COM WEBTIMECLK 240919 PREAUTHORIZED WD
2025-02-13T05:00:00+00,deposit,National Foundat HCCLAIMPMT 2578265426*1731187 572*0000USHA1\\ PREAUTHORIZED CREDIT,126.97,0625-b,,44824.84,National Foundat HCCLAIMPMT 2578265426*1731187 572*0000USHA1\\ PREAUTHORIZED CREDIT
2025-02-13T05:00:00+00,deposit,National Foundat HCCLAIMPMT 2578265417*1731187 572*0000USHA1\\ PREAUTHORIZED CREDIT,584.19,0625-b,,45409.03,National Foundat HCCLAIMPMT 2578265417*1731187 572*0000USHA1\\ PREAUTHORIZED CREDIT
2025-02-13T05:00:00+00,deposit,AARP Supplementa HCCLAIMPMT 11130327245*136273 9571*000036273\\ PREAUTHORIZED CREDIT,342.74,0625-b,,45751.77,AARP Supplementa HCCLAIMPMT 11130327245*136273 9571*000036273\\ PREAUTHORIZED CREDIT
